had1,had2,z1,z2,mins,maxx,fit_line
310.0,100.0,0.45,0.36428571428571427,-0.01887629055847383,-0.012816461184508264,-0.016004310141427797
310.0,100.0,0.45,0.4178571428571428,-0.019026734059778304,-0.011988696697878207,-0.01584532320130461
310.0,100.0,0.45,0.4714285714285714,-0.018499088461640802,-0.010450847943317734,-0.015038903313009926
310.0,100.0,0.45,0.525,-0.017471063272951278,-0.00806206612144776,-0.013479068483961408
310.0,100.0,0.45,0.5785714285714285,-0.01576998160391694,-0.004691518483660872,-0.011129403482728286
310.0,100.0,0.45,0.6321428571428571,-0.013455309480201816,-0.00019799431952120764,-0.008031232922919528
310.0,100.0,0.45,0.6857142857142857,-0.010612216998298332,0.005207530330344476,-0.004281557110387858
310.0,100.0,0.45,0.7392857142857143,-0.007509836610570091,0.01124267062466107,-2.680988599533637e-05
310.0,100.0,0.45,0.7928571428571428,-0.004144440818681876,0.01771231265958349,0.004582309469019381
310.0,100.0,0.45,0.8464285714285714,-0.0005868996058853956,0.024438014634151305,0.009409064862891907
310.0,100.0,0.45,0.9,0.0031061187920568096,0.031339816019272694,0.014387526987068336
310.0,100.0,0.6,0.15,-0.019057299231734035,-0.012876291129771244,-0.016174641137063274
310.0,100.0,0.6,0.20357142857142857,-0.02505970120161143,-0.01696468039605035,-0.02129566738376767
310.0,100.0,0.6,0.2571428571428571,-0.030545387715876553,-0.020708462412749335,-0.02599283856931629
310.0,100.0,0.6,0.3107142857142857,-0.03548757722515122,-0.024076826459443458,-0.030243548527345034
310.0,100.0,0.6,0.36428571428571427,-0.039882645357921534,-0.027056858754559307,-0.03401311104206466
310.0,100.0,0.6,0.4178571428571428,-0.04362977230156394,-0.02959293337310573,-0.037229484709690154
310.0,100.0,0.6,0.4714285714285714,-0.04665612686371994,-0.03163702503851289,-0.03983274009551787
310.0,100.0,0.6,0.525,-0.048838040188108216,-0.033095981127082,-0.04170562354441073
310.0,100.0,0.6,0.5785714285714285,-0.05004143687559963,-0.03387250730616322,-0.04272754772801879
310.0,100.0,0.6,0.6321428571428571,-0.0501099698834579,-0.033866141735489526,-0.04277292351728806
310.0,100.0,0.6,0.6857142857142857,-0.0488824932180901,-0.032938900532596155,-0.04170091917244912
310.0,100.0,0.6,0.7392857142857143,-0.046185370430579534,-0.030910957720192155,-0.03935867653819193
310.0,100.0,0.6,0.7928571428571428,-0.041778373056598,-0.027467281763359847,-0.03553530284827814
310.0,100.0,0.6,0.8464285714285714,-0.0358345257719404,-0.022132658531826045,-0.029950257001309533
310.0,100.0,0.6,0.9,-0.027539931349001817,-0.01404742716411076,-0.02210072894027935
310.0,105.0,0.25,0.15,-0.01963325595198085,-0.013206717516980302,-0.01640043292041067
