,NUP,NDO,NST,NSEA,AST,BUP,BSEA,PP,MSS,chi
6723,0.1087942913033452,-0.10685960945403,-0.1220623733465847,-0.06591509218451494,2.099439184435782,3.687702156259561,2.5939501192406142,3.046618643667983,0.3741568885040589,107.69079241937756
6724,0.1275583835009446,-0.1301345967068375,-0.1262364802685128,-0.07066165757490102,2.15528703703868,4.326810094037214,3.143046896061951,3.0938492625102074,0.3848908618131651,113.48224473963549
6725,0.09684227216348697,-0.1160113917613928,-0.1373926733350206,-0.05253093137478035,2.340257405185584,3.924457754792558,2.729148997785716,2.118406760821133,0.229322033715692,114.19607701181612
6730,0.0988620336946914,-0.1313149394592159,-0.1289937964106327,-0.0644917003891938,2.3025056727830027,3.071223209222413,2.550192647158985,3.113755505936045,0.4047791113502052,113.71601962067275
6732,0.1063665640402753,-0.1088182515281061,-0.111212329868033,-0.06959776510611124,2.006321336352866,2.9694913158340164,1.9921303052679855,2.145727580699945,0.29403492706899,112.38623821918584
6733,0.08283831571157001,-0.08670136243862847,-0.1051151296438214,-0.0511832353266317,2.053011080891162,3.245934221983643,2.135796973907429,3.1723702042151865,0.3275065185004441,111.39942382483466
6735,0.1269189861153922,-0.1089955734262054,-0.1206907970695962,-0.08132281539380301,2.0754375932188585,4.261591542326324,3.4122112367197834,3.227524664628294,0.3867945847521844,107.7748623448018
6736,0.1358615358570393,-0.1263817272847074,-0.1003638674307849,-0.08431606099853088,1.9575884821034468,3.917008489684533,2.859367546748129,2.078162218333675,0.3062653807715129,122.12300167658165
6738,0.1301398313736571,-0.1079184842686556,-0.09958439173223313,-0.0795700022001395,1.860458779298279,4.196478945138628,3.024395106631252,3.5863396154011946,0.4467906505522479,108.02162034150923
6739,0.10359411560067698,-0.09966344719735347,-0.1222730912412369,-0.05390628769784598,2.379390202569566,3.862853606204014,2.124085224382059,4.131042985992743,0.4487955975947824,111.04958861078929
6743,0.08255565660539273,-0.1015842455688147,-0.130749234718749,-0.04597016587748184,2.2628375308747595,3.193181468974418,1.8586899890217732,3.10268059947641,0.3480051677416202,109.64632913111069
6748,0.12941639344517097,-0.1166035653281452,-0.1313017621791622,-0.07636560122305712,2.2171476010870483,4.378366386938578,3.243312993756756,2.840007500260812,0.3650084793638392,110.54795476752585
6749,0.1338156135288909,-0.1167990145813006,-0.1526822564070816,-0.07773318083199078,2.58461788103646,4.067693315081595,2.67500969581888,3.6127197325958376,0.44793192566787804,109.60060286079526
6750,0.06444107928409043,-0.1009051983245426,-0.1271550182148316,-0.03133261839589258,2.287261424359505,2.6605076977312443,1.1238560682166208,3.213737207655853,0.3302648064210841,116.70379608070124
6753,0.08075900234294323,-0.09657612288455696,-0.1145987368090394,-0.04254328129990079,2.228971968840213,3.1941347026016564,1.662936073140782,3.759776668016273,0.3925866159588462,109.742297551696
6757,0.08540738457016922,-0.1046929094594488,-0.1050490680659362,-0.0473725744718965,1.8977066580328408,3.511828682245812,2.2915421246218712,3.570162557727245,0.3873098980207246,110.65084315904535
6758,0.1124308543438914,-0.09688333270856496,-0.1531574493354378,-0.06195811115142995,2.603744664895458,3.923089826550919,2.42949543089698,3.074791481603221,0.3430971416704167,109.81260277727623
6759,0.1219840006076399,-0.11421922057391802,-0.1103127452598621,-0.071169359758437,2.120394592065905,4.183276536767897,2.832280581456624,3.38004795822029,0.4109966891966226,108.53630473527208
6760,0.1503839798524063,-0.1122985782006072,-0.1231561516805691,-0.09487829119689654,2.130022746765906,4.805412639678403,3.816181444696203,4.276785385242054,0.5053717845220734,107.91643864441501
6762,0.1109577115775669,-0.1199370629306244,-0.1212632542035029,-0.06377372358521483,2.162033491596693,3.5807315190439986,2.337682371715812,2.905895726690088,0.3764320101714003,108.97150009033588
6767,0.07024947760530209,-0.1019566667665788,-0.149862127657022,-0.03766033661650334,2.524598947600483,3.053844541687377,1.859211413882345,2.7740213880000817,0.2640605979436293,113.31201129780341
6769,0.1208682328993883,-0.08914201610586721,-0.1525054206933424,-0.07038591853643811,2.5489464237818438,4.4370583847491085,2.989325862745685,3.4345214274548064,0.3722899759737412,112.64615648711019
6771,0.08343989449546471,-0.10848117655478001,-0.1138085354060353,-0.04089911671982927,2.027639935891974,3.2846938152009733,1.814639907280305,3.731585405957552,0.3983956480573283,114.60206107198981
6772,0.1041401838010547,-0.09588512297397857,-0.1383460594011619,-0.05882474129921709,2.51810680226038,3.775879943741597,2.29000171573275,4.2098921277992165,0.4585595767171294,110.7076002092918
6773,0.1022783672796655,-0.09222922453088328,-0.1535204713800182,-0.07046209041526058,2.65670896091966,2.7834081650523914,1.7905055963293115,3.1203164133013748,0.3927869996760357,120.16866905166643
6780,0.08661571811654863,-0.1024741630111023,-0.1040477702396752,-0.04268430106489994,1.9783760531482184,3.1797571562629465,1.487493668969176,2.8539681698019463,0.3229238719851302,110.79905782095152
6784,0.1319835799130096,-0.08618876005951076,-0.1259937095184905,-0.06338937766042392,2.157868678585704,4.825426016489974,2.557620223175809,4.577738334872457,0.5082790226144034,122.01614533275664
6786,0.06492828879207399,-0.1062196192699178,-0.08810215531122488,-0.03954367062929422,1.8169038943424032,2.287833258840487,1.328917979263551,2.968121222756942,0.3099681335055183,111.82599708182244
6787,0.1110983618502085,-0.1020252440499541,-0.1309853538415864,-0.06415252339387804,2.399064167683628,3.7178550551122154,2.323248589151088,3.23272927767736,0.3818187977671971,107.33061474238752
6788,0.0737912161331687,-0.085848640977819,-0.1144382052231584,-0.04137876346843699,2.109810483080804,2.917172872544319,1.371590812532098,3.46292711514675,0.3668804106138162,111.63180400981146
6790,0.1387795465171525,-0.118751659152729,-0.1012134389362621,-0.08101243608176932,1.85664822364829,4.315784006135642,3.080140498384728,2.475376765860295,0.3323170848893859,108.00537762150972
6792,0.08349385912143886,-0.1086119619776031,-0.09550081588498292,-0.03970980137663159,2.0219141227897217,3.36867179716605,1.8237904424418268,3.237387685068572,0.3470473220015862,117.41435074569272
6794,0.1019296683893005,-0.1318552876286432,-0.1145426066681422,-0.060055720099129836,2.016232595664328,3.524360673054023,2.696641656313086,2.8488902295956318,0.3549714599154273,113.00368504124306
6797,0.10989426449214398,-0.09693644187498003,-0.132119471913015,-0.05799778186120609,2.201976485631461,4.105100752248991,2.4198137616370485,4.105438108569421,0.4616251497314375,114.7324060810275
6798,0.08942835960138992,-0.1068610365378506,-0.08445589269101544,-0.05357584699127253,1.758665733879156,3.2407249902521382,2.3846949129270487,4.295672597282708,0.4784911556591618,117.43991835962736
6799,0.1217048579199592,-0.1014220386636417,-0.1197628570958631,-0.07038269714976378,2.284317079097088,4.814044137276248,3.3481196109667795,4.0728919876879015,0.4583059589830413,119.18995360639519
6800,0.1137223429622091,-0.1170197540457542,-0.1177313800088221,-0.07137718425505803,2.175366800765556,3.769233915370029,2.9762280406528503,2.7213521859587204,0.3221429955144433,108.32466495752277
6803,0.09716443532188908,-0.09706715848610352,-0.1324306719083571,-0.05353077898850275,2.3820659860510545,3.1994547524695216,1.5565651462282266,2.896366697733093,0.3432978378144734,109.9532002600693
6804,0.090455151310738,-0.1134400716949182,-0.07317876825112403,-0.05552165215384997,1.6878434182999251,3.277261345730759,2.5136618511216167,3.031326016764291,0.35376664857371004,117.23938099578591
6807,0.1348509376861137,-0.1176731729399113,-0.1427131081692259,-0.08181650688186964,2.28147650909693,4.344394243239131,3.3189272624782773,2.4663000770118586,0.326773196765364,111.76694741688677
6808,0.09208917489742474,-0.1057270258146186,-0.09049147309059613,-0.05081220392363535,1.854704564005212,3.193694439758753,1.977987443355416,4.431488919894568,0.4956634095292576,117.26018717457865
6809,0.08868990421047128,-0.1019507016966067,-0.08257828587180785,-0.06269438454000062,1.7899163188389051,2.90113019225582,2.4508173545504093,4.386554686558263,0.5017074824859044,119.77116216030441
6811,0.1337406170243508,-0.10130525960133599,-0.12299969989613099,-0.07930981142850503,2.269951073047824,4.446497312216128,2.882603267192138,2.66539910516122,0.33063186187753496,111.8018345226651
6812,0.08843143001641032,-0.1262306697247507,-0.1315540535292437,-0.046896160196857765,2.23839788294906,3.183595742573224,2.1359992582485403,3.743677367050597,0.4202744203280644,117.59927609758131
6814,0.1429088341442111,-0.1256632819213399,-0.1691060520252045,-0.08656093105097099,2.8230022718676966,3.8213057482023167,2.7987700162204696,3.0936562929888587,0.4222312438149428,115.49797642598493
6818,0.1261886573621625,-0.1254215879537733,-0.07245266928331831,-0.08344976386237693,1.5243452224571168,3.6615094358951312,3.075089273560617,2.8549332189599936,0.3961277017093548,115.73194145551443
6819,0.08307071690881934,-0.1078217247100876,-0.08704203917142593,-0.04160817407906968,1.818276833227745,2.876280525208746,1.4709759957261517,3.758304476359029,0.4039085992430962,114.08031690570795
6821,0.1222524165849061,-0.1080731308433082,-0.10849228380478698,-0.061952948426227214,1.840005309684889,4.479341275445991,2.7298211403000114,3.164561461840766,0.3683584313733886,113.24906495237356
6822,0.07632842918945043,-0.1137076043286427,-0.07004810554692978,-0.04601884473396972,1.437988873231414,2.613497714506796,1.562055603856365,3.095803576603415,0.3721967621231275,115.72282132788564
6824,0.1230011740706089,-0.1115934698233063,-0.1183063579731019,-0.07265780575740599,2.119992720925004,3.986521939003727,2.9015206970306764,2.374291632958787,0.3016631261680669,109.90191013505381
6825,0.1236538712955915,-0.1251514885257132,-0.0777786153409478,-0.06744911158369885,1.7028607992916849,3.921824719593475,2.5592691520810984,2.964429491389911,0.3674425342512712,114.2561130651709
6827,0.09431708073062624,-0.1186888387952555,-0.0986876025466067,-0.051963349737329835,1.942082739355475,3.550771934294864,2.482682664715547,2.743114003071733,0.2996790060122856,110.7075830101766
6831,0.1185487313334332,-0.11653849854400201,-0.09243719018582963,-0.08065069139540118,1.8149250320435235,3.2661777140669983,2.811311722519226,3.3451272861715067,0.4343179687163412,112.78231757539496
6833,0.1334080403070393,-0.1279452170393321,-0.08852423345399839,-0.08075132108331369,1.805973258673328,4.525839058687189,3.667253883756477,3.712209521613553,0.4508463605812721,112.3443100851455
6836,0.1135718673748468,-0.1189468934472808,-0.1162079516132763,-0.07308782845220957,2.033860346718901,4.00703603141818,3.158913079113832,2.8820558184474905,0.3640505976945071,109.72536966639356
6837,0.1510146618615753,-0.1149069132931543,-0.12554791621279,-0.0928066757476546,2.1798074972067902,5.053626523872825,3.9680608449148935,3.929953504752756,0.4842037053107414,113.2208306836098
6838,0.0955579638297748,-0.1199863928738368,-0.1175455933277047,-0.06779168770800302,2.120167916378098,3.0925483447740696,2.768091947024895,3.568479152334191,0.4263452850122546,108.19956364266191
6839,0.1082625577374824,-0.1088715782124838,-0.1110728725163747,-0.05790755777871556,1.9656840296095257,3.6355796044398416,2.155206165324446,2.350509391407754,0.2792057666886865,107.13633944469973
6840,0.1227419075335242,-0.09836475068502372,-0.1095320991393584,-0.07191680406920775,1.95448740061801,4.260553203651378,2.991724119579417,2.75095108884196,0.3254529715636075,109.46750614584951
6841,0.1255699044917995,-0.1134333454306693,-0.1170555685525983,-0.08228657372072883,2.133651402303225,4.0182390986515895,3.252188337208808,4.857207468386587,0.5913538001498218,119.76615825696214
6845,0.08101877558512338,-0.1035993212017478,-0.09446852282819472,-0.0468586924702568,1.815291596756522,3.049540243727038,1.8829183679207304,2.8180161758065583,0.3003579492489782,108.42922617546787
6846,0.144144220839398,-0.11403093996147999,-0.1089497152514082,-0.08328262112595734,1.94356194147768,4.970020327657148,3.62529602162324,3.117437584722622,0.39722653209503395,111.85785529045536
6847,0.1434274338051054,-0.1021881670767475,-0.0907257781419054,-0.08532623714811162,1.81509959004115,4.611840808333297,3.398604486180978,4.308415074048981,0.5196871033505346,117.00930592871644
6849,0.08654957774514636,-0.1006900951822234,-0.1089510956549474,-0.0430827905415776,2.000726255031148,3.2237590003360217,1.6616066208278992,2.650239395238457,0.2889665206758141,110.8724383928712
6851,0.1105489179304358,-0.08394752573887954,-0.1158779578097156,-0.04368688687535631,1.945083285380388,4.513508424374416,1.5745693806780992,2.027149506602969,0.2063244696080155,120.4158277881418
6854,0.1488856314199181,-0.1080617951038364,-0.09373901485976502,-0.08313906462764029,1.811046453968336,4.789781888545263,3.1246877459150766,4.239384701257982,0.5283222381307078,114.77418775536863
6856,0.104415084007186,-0.1172289435274889,-0.11033342301232599,-0.05756915132011822,2.058115614124084,3.798655331317793,2.636526710824643,4.671696535555107,0.5253163365090605,116.93481028339714
6858,0.062415626390523525,-0.09820202564520618,-0.1356826695802957,-0.04879132357506216,2.301157778957753,2.221815538045356,1.925075704101984,2.726414949213562,0.2920653853893751,120.7556327456825
6860,0.09402775671732873,-0.1163234556355524,-0.1097735154300983,-0.061462921558842885,2.142046611394324,3.352872506489516,2.7688249604660644,3.0021425798456938,0.35191898240990294,110.23887900881208
6861,0.1169113985006334,-0.1198390338980083,-0.1197783215682253,-0.07585900388668476,2.072564388764542,3.661220743288911,2.929432249698221,2.8509189738203915,0.3680152888282308,106.85102797759492
6862,0.05377963699240077,-0.1034949818090025,-0.08754999716669253,-0.03533356844563152,1.781765640005036,1.797353686433647,1.117885746702594,3.2319195873066686,0.3490919194956286,114.66949585980436
6864,0.1057362461914058,-0.1110763686771273,-0.1226086190661812,-0.07956226042616224,2.158939964751873,3.443761376638929,3.1610007062527763,3.096804846625361,0.3998296724172474,113.40693546695849
6865,0.05654939268731954,-0.1118323117295819,-0.09231136785859634,-0.03239641411778159,1.834380717043255,2.117476517351548,1.135115219263438,2.5782146381338884,0.2856191630976787,115.32879006810353
6869,0.07964422839535693,-0.1095374653875577,-0.07725322722481956,-0.05086067677696995,1.7210753787196509,2.6039937659098484,1.7294929857735282,3.2118814422720403,0.364528206328916,113.72395122829063
6870,0.1114837253334542,-0.1092861690948394,-0.1192665932432568,-0.057171110757380086,2.253469766496215,3.792133228663744,2.320077577442745,3.996241284283665,0.4420288619475345,111.66794357107064
6871,0.07953875300603933,-0.1068097405834968,-0.1048507257726094,-0.04514831059015178,2.004665687730164,3.198708652690984,1.985864778676585,2.802667432667392,0.3046691693726311,107.39512686783807
6873,0.119922549832171,-0.0936324490921218,-0.1285625373599617,-0.06568512843335149,2.45479483288972,4.049859494216447,2.278849125675881,4.220491780452381,0.4804308917194873,113.00003279304664
6874,0.137127792740328,-0.1074930645556494,-0.1064157406596398,-0.08229291153007177,1.970041218199132,4.068914304035896,2.8594986387076182,3.5089389917569305,0.4561905971116145,110.0826197051889
6876,0.1345426718221433,-0.1071624443988861,-0.1113089411691404,-0.08281431236975208,1.9059925493200636,4.47977311119783,3.3489153097907485,4.245709439848024,0.5220988679741713,115.59193285328104
6879,0.0798886647392519,-0.08379478800422144,-0.1472414984833697,-0.04350049450499915,2.4215576608432547,3.6563961733032686,2.0925786737118632,2.597174353791817,0.2561142962096804,115.34293259631576
6880,0.0993299805702976,-0.1302816201593509,-0.1350636449567332,-0.05100542695075153,2.459029867766809,3.857789535950814,2.655043087525012,2.4711818994463037,0.2859162119277433,121.9770519423252
6881,0.1220729130367885,-0.1089713078025618,-0.1384996712523317,-0.07849121606837388,2.314868347092082,4.168557379601863,3.1511095805885185,3.742358080440402,0.4532830003781136,109.5220021097144
6884,0.1528944205458659,-0.09618558156239393,-0.1163289816145056,-0.08310706395779469,2.242043241822597,5.776009052988898,3.851831909266938,3.840567057033564,0.4268337712894385,120.54953994325619
6885,0.09246678977757276,-0.1052860900391117,-0.1087030098844683,-0.05291857654898747,2.04940385309639,3.586439235456401,2.370138739570707,3.884285083431964,0.4301416331084852,109.3949289781598
6888,0.08041369154070496,-0.1118765448203374,-0.08044405091732619,-0.0491060329595774,1.548256977684134,2.627242276463313,1.717656804396841,1.93169820243209,0.232759943230508,115.13094184579805
6889,0.1114528072513553,-0.1187736562583346,-0.111664316232689,-0.07094452259887044,2.075743001850515,3.658182693080295,2.8169808100210334,3.329204668501069,0.4138412460102366,106.99604252440409
6891,0.09492642185221116,-0.0998383440462686,-0.1296610771747903,-0.05690287914129025,2.328365343910945,2.985598159408523,1.8371520578731868,2.476279206430404,0.285883319373808,109.83057866818596
6892,0.08740301565315632,-0.09190514575257903,-0.1394842042745999,-0.04365852643035879,2.493287795526093,3.627000133898549,1.9675951735491368,3.92060511272794,0.3862114236053856,114.43626617045378
6893,0.09201003012875747,-0.1057517677950246,-0.09612333898362244,-0.05891946632904625,1.797032348815488,3.298859839327398,2.535670074947559,2.8767103520165627,0.323558682117772,108.81749443215831
6895,0.1507804939416168,-0.1073684804867037,-0.1381805158526786,-0.08643400850155977,2.170488881616056,4.870822523026382,3.362457727724657,2.39693687211486,0.3160493041320029,112.43182881988554
6899,0.1300396153753721,-0.09663357322231096,-0.1410119728101877,-0.07470224474274746,2.39653207893826,3.950876155298222,2.4993063011155887,3.890409906388603,0.4720791226102122,112.15127338514702
6900,0.07757067963417298,-0.1033714344537763,-0.1361746670614815,-0.041103799510119415,2.322522259460122,3.289726861439325,1.783779231560152,2.522094757886269,0.2720791067789498,110.66861900430851
6903,0.1104004586630555,-0.1265576738986941,-0.1028537275018625,-0.08074865844356792,1.937526255634797,3.422896227813735,3.394689279247857,3.032258132407145,0.3882393905701929,111.06097632072658
6904,0.09475729563721394,-0.08699644830036789,-0.1216899936878067,-0.06173523472296396,2.200559562723301,3.291642475699278,2.3146320024498066,4.436123907749236,0.4865405422174366,115.8047149474358
6905,0.1000646120973347,-0.113556985301475,-0.0992333162005882,-0.05562933496049411,2.06996236074247,3.123296118748288,1.7146388786720732,2.797034595439492,0.3365810171065803,111.60793081301432
6906,0.1199684129881579,-0.1026869681903792,-0.1235531859676814,-0.07820226422400814,2.191926007138924,4.106888363621123,3.091101360084501,3.4764853368881363,0.40702736442313997,108.25529205018223
6911,0.1341177873837832,-0.1173759567982419,-0.1136136741685556,-0.0705797673279452,2.133264903749409,4.5412731345114885,2.9434388532155,2.727551358625067,0.3340392207165505,108.40222548346573
6912,0.1071630347760249,-0.1112643570323471,-0.1283242631171546,-0.06584875537521692,2.2505440087747206,3.624396589294538,2.5532153047352986,2.3464392961029708,0.3041812594415348,112.50076685361336
6913,0.05734236530938727,-0.09987661362412853,-0.1260975021273749,-0.03047913947264693,2.4666933822338377,2.263266301958947,0.9700997629896352,2.466709288822688,0.2439468752572412,117.8559376641331
6915,0.1161652134236354,-0.1223295511016426,-0.1275810245663259,-0.08036239000293327,2.23085337377807,3.006389462968436,2.535984788431265,2.1921863050199,0.3103534978880281,115.93067740625591
6916,0.08058512412854148,-0.08554970715752762,-0.1284665433545019,-0.041732308593737485,2.334271851612521,3.25143506191908,1.3117351012302618,2.85034154521959,0.2918446753809056,109.22346124197651
6918,0.0855889958570373,-0.1089433710865801,-0.1262143163475547,-0.04384306370398937,2.449730025201858,3.09031776444548,1.5655613789474567,4.199531787557988,0.4625790652106104,119.026206466785
6919,0.08671900261402972,-0.1154067103835854,-0.08087406457107649,-0.044518887780030686,1.75297840952981,3.572337704802704,2.114836350175295,2.540474489727316,0.2739244241607494,114.27209479058773
6921,0.07755444776635638,-0.08719295719530165,-0.09829780078820732,-0.04013299191729165,1.9042262262617609,3.473567491119303,1.7689603552447155,3.591123837172248,0.3537326992866723,109.9597016160542
6922,0.0923515267510656,-0.09202287339318473,-0.1315109475659664,-0.04950186286640575,2.439353648404928,4.177547186937339,2.524615828819845,3.618207316164463,0.3722065277928712,117.74572808621414
6925,0.07504908981985907,-0.1164473811510326,-0.1101616612221561,-0.04702681679121961,2.005139134390158,2.825966455206549,2.152185916867768,2.705017492905585,0.2970204919975345,110.17759320679508
6929,0.06482344865677397,-0.1044027320772186,-0.1194734555103342,-0.0344602091326516,2.2471475519811546,2.831647834817993,1.660475673344908,3.1653406505922907,0.31597322911028497,113.82521488157823
6932,0.08533407916543102,-0.1070821382502541,-0.08984842452820889,-0.05904649086911421,1.750059089029974,3.253641264313823,2.394778153582237,2.5775827152096182,0.3054216100803079,117.96692883307516
6934,0.07027326272931313,-0.09432510503220763,-0.1211366149661115,-0.0360938736369223,2.1749377656007667,2.8595224591148325,1.3936846877418347,3.4200034940206265,0.3643691143906301,120.49835925528038
6935,0.1119391604327185,-0.1077042030253519,-0.1086680875903586,-0.06022764266275461,1.980336687379935,4.221718505306005,2.784903978043394,2.499706521120708,0.2865857810095815,107.48227484950912
6936,0.1212977403415242,-0.1187639795708661,-0.1318584834431448,-0.06451288252223106,2.2922274214887253,4.083015939917695,2.402896097601616,3.071146128203601,0.3767843433969751,111.14425579776614
6938,0.1184070789222384,-0.1099213833279649,-0.1367584793625612,-0.06396912359972172,2.337673915474851,3.842722974291264,2.237122012115935,2.6921155015936638,0.3561322942242706,113.35015240753513
6939,0.06961569055516982,-0.1184022354542883,-0.08709913495369949,-0.04896406567848763,1.977515953684347,1.995975969998064,1.5596978472241068,2.433949538986714,0.2982056131895148,121.30414514767077
6940,0.145801897070625,-0.1212184051304733,-0.1208022999898194,-0.08684884217308775,2.155227149786309,4.385334780602649,2.9685353679858864,2.796649515450316,0.4009430747924175,114.00946194516659
6942,0.11108933037944502,-0.1116002318361674,-0.1463955903870226,-0.05964735442512699,2.558981193408564,3.7007508928979904,2.139089035808059,2.7103751387911816,0.3304536679427411,108.98836458241684
6945,0.1243193181888986,-0.09658338927211947,-0.0985149981611798,-0.0638192077157995,1.9748989831721344,4.397055776164237,2.277417399258042,2.615549719285625,0.3239468247620426,113.86655263276106
6946,0.0697637143678419,-0.09384662960303053,-0.1172031628503613,-0.04214931210836395,2.133088257175317,2.769874424100458,1.530905005304136,2.206038038519524,0.2407401476017776,113.04335767967808
6947,0.0906255128863082,-0.08002613442720037,-0.1542451766694166,-0.05426954402121515,2.642705971645108,3.294006923673688,1.8060328628162816,3.4772573141040897,0.3575341650774728,114.6857490893542
6949,0.09053364348964978,-0.09958554661482974,-0.1186571947218638,-0.04601159262484291,2.288587815842362,3.551260149920086,2.039042864634085,3.0790939438550686,0.3097586788909468,110.60712926108124
6951,0.1243906091873816,-0.1141087389531254,-0.1233501482010856,-0.06715352330925901,2.251229815628881,4.108428252190467,2.644612769865984,3.3542629530591075,0.3858539369131379,108.30601641536212
6952,0.08750321210496129,-0.09576872373248307,-0.1518890138633797,-0.044739115346644286,2.66426241619674,2.9818880200457563,1.2606306811181,3.844945531410141,0.4174312811389299,115.38927353244243
6953,0.1000185727784891,-0.1078849230818319,-0.1194099511614847,-0.06482373455996121,2.148696698350982,3.4935031681451534,2.9389018765442234,4.475284562412202,0.5011503222584925,116.25985815501913
6954,0.1001725288130142,-0.1281066760388434,-0.09754821356207996,-0.06458085281560648,1.9715325712874217,3.5891688454397945,3.193483254769097,3.534391426014188,0.4159955713036783,114.95787643776085
6957,0.09795021307447953,-0.1047639488332489,-0.1168871839792498,-0.05789204223711643,2.10432813191733,3.088601298562665,1.835745067791056,1.980215258692381,0.2486519808555243,113.77254525556299
6958,0.1051457592969217,-0.09814342425197296,-0.1628801390090522,-0.04911039146001078,2.8281349193090244,3.7995225576387455,1.7227024929517312,3.105890211155345,0.3252178917865896,115.28292128099268
6960,0.1079049877964288,-0.1075839840968642,-0.1660061086573808,-0.06811248342079353,2.7425095703326816,3.136862920968288,2.047525900345252,3.479773803482107,0.438013386643923,112.19405796301037
6962,0.1101260469838395,-0.1223560135092312,-0.07968783006497712,-0.06821933494127007,1.641123594161481,3.619381761077447,2.905646124789204,2.98365674582567,0.3686089599638875,110.08171672106127
6963,0.1099739488697157,-0.1057361744299239,-0.11157505407247599,-0.06299144411140255,2.1685825616382037,3.578896381283326,2.179855328176844,3.775113582186597,0.4608076885518596,111.24782229772094
6964,0.113053467067654,-0.1086444825310397,-0.1120242882765186,-0.06746262016421838,2.10726789923314,3.569919930050619,2.194053910890502,3.203632357793353,0.3845473063829808,111.96579128148173
6966,0.1306025276506811,-0.1134197878488363,-0.1376549862470431,-0.07820119500404576,2.35381911525454,3.8216786984990687,2.503529445903231,2.8070842664729647,0.3774033328194522,108.08006754726524
6969,0.1076693670423611,-0.1170154588531874,-0.1014617829397751,-0.060825907694656685,1.945816091396083,3.270279041018311,2.115187689319387,2.8671818724235063,0.3550382421989551,109.46017541357479
6970,0.1062497323920032,-0.1295350673763886,-0.11998066177865802,-0.06747181460312117,2.1195712367028032,3.4023186289596867,2.762924764905538,2.428424750432008,0.3349616121158533,118.47864027877182
6971,0.0779561159002051,-0.09220606710525033,-0.09610051418242804,-0.04199749807652963,2.144059481089768,3.273951346252268,1.870837922304426,4.236371680980136,0.4151640972610259,120.87104429914984
6974,0.08673007864438849,-0.09890548110387787,-0.1224947534311571,-0.05457319111472676,2.068098519769273,3.233626664787419,2.22300141507887,2.646587325926954,0.2992374971372546,109.44409548879636
6975,0.09835128060365693,-0.09868936707192537,-0.1367608552171898,-0.05941737224828213,2.37667894903779,3.622688585167087,2.455872912738511,2.444213823677215,0.2781996837402948,109.416187581479
6976,0.0979413588531324,-0.1097202155558062,-0.1447716768532959,-0.0557686201133403,2.560240847097311,3.919765078658463,2.651526311870584,3.814660455500893,0.4201834851697957,114.47808555936692
6977,0.1391010083025242,-0.1079486678433521,-0.09115079615470137,-0.07604137155365673,1.7625073940195102,4.428882146844393,2.7462933125185818,2.416745815131494,0.3095528698725619,109.90513724731741
6980,0.08037939354299742,-0.1201846650962281,-0.09432971560274983,-0.04851371034428873,1.7957186949961268,2.740456443421964,1.7970108535983682,3.3327502216077427,0.3849054983729359,111.91800372056142
6984,0.08500844099304496,-0.1075120516585046,-0.1147670630807901,-0.06681933462024743,2.110653786594122,2.956827392412869,2.7553076834919232,3.464368851043333,0.4197100674551101,115.59514791523416
6987,0.07542957679082826,-0.1086829547645536,-0.1128115286413348,-0.05120019420062752,2.1872483914206766,2.666573726949108,2.0494156178313943,4.192170272395637,0.465186288659195,112.70120375676687
6988,0.08198111343511175,-0.1206406130129331,-0.1016269915386651,-0.05475296713772182,1.83115064239218,2.788423761340048,2.1650782941467157,2.191947231585138,0.2747413675673111,111.39734945249664
6989,0.05191689429029263,-0.1068697514141761,-0.1480530814413707,-0.03200490946981585,2.5222074517905284,2.024681700352028,1.2104416523159591,2.924029839828399,0.2867991445177834,118.7892945705498
6990,0.08417650356213947,-0.09929526602266094,-0.09493848662090848,-0.056847287290989076,1.873770851928221,3.5015723991284387,2.76056981275697,3.807052657190952,0.4191695787675518,116.22301858233013
6992,0.1153498680945594,-0.12202545226355499,-0.08215671810097137,-0.08459859533628407,1.715152491007391,3.4706437061892315,3.4049013862629582,3.563449955268879,0.4590436899138784,117.4267001596328
6993,0.1021746804764913,-0.1132795422836786,-0.102150337382119,-0.05599169576669577,1.786480095758339,3.602974417108485,2.3052161379618434,2.531573639740941,0.2952939211677883,109.8442015411669
6995,0.09041134260795312,-0.09075628706612812,-0.1038937172284361,-0.04904368949244197,2.0520129258988784,3.6490056699055016,2.060487199258327,3.8549577913230335,0.3971417806074942,108.40256597869377
6998,0.1375323186612091,-0.11571943206453598,-0.1475018999149433,-0.08373328830610123,2.440996487256177,4.666439195035615,3.7036478488134135,2.693330328416276,0.3309910652728104,111.36254763175914
6999,0.080392872280486,-0.09504878284722867,-0.1222469565910939,-0.03398290676893514,1.994956643963388,4.007272052336648,1.891358938924801,1.9879817283165,0.1771169196423759,119.84857123611052
7000,0.1442538633314844,-0.1092298762018531,-0.1040203370859845,-0.07634105004364257,1.941514941892021,4.950183577788802,3.14497559293518,2.264627365277788,0.2925112162922123,113.83875363934237
7002,0.09171894010221246,-0.0978872705939846,-0.09273895584883217,-0.04727712788933115,1.8118069058986432,3.639135552793904,2.167431381767888,3.2150488812617284,0.3402561886969679,110.55574449636036
7006,0.09531243369161617,-0.1341003118132054,-0.09226684254354804,-0.0598028200418325,1.922955178601175,2.368235652746436,1.6817851029743391,2.558636349311996,0.34660901834542496,117.07460857846985
